,block_id,previous_solution,timeout,model_found,shown_optimal,outcome,solver_time_in_sec,initial_n_instrs,initial_estimated_size,initial_estimated_gas,initial_length,saved_length,saved_size,saved_gas,solution_found,optimized_n_instrs,optimized_length,optimized_estimated_size,optimized_estimated_gas,checker,reason
3418,dbda00da-2090-4dcb-af80-607952,MLOAD SWAP1 SWAP3 SWAP2 PUSH 2 ADD SWAP3 MLOAD SUB,10,TRUE,TRUE,model,0.34,9,10,27,9,0,0,0,SWAP3 SWAP2 PUSH 2 ADD SWAP3 MLOAD SWAP1 MLOAD SUB,9,9,10,27,TRUE,
3419,b8d6b34f-ee2b-4cb0-af7d-8deba4,SWAP2 MUL PUSH 1 MLOAD DUP3 DUP3 ADD DUP1 MSTORE ADD DUP2 DUP2,10,TRUE,TRUE,model,1.03,12,13,38,12,0,0,0,SWAP2 MUL PUSH 1 MLOAD DUP2 DUP4 ADD DUP1 MSTORE ADD DUP2 DUP2,12,12,13,38,TRUE,
3420,366b566a-ddec-4671-a3f7-ce8d6a,ADD MUL ADD MUL DUP2 MUL DUP3 SUB MSTORE DUP3,10,TRUE,TRUE,model,0.66,10,10,36,10,0,0,0,ADD MUL ADD DUP3 MUL MUL DUP3 SUB MSTORE DUP3,10,10,10,36,TRUE,
3421,cc82b3a4-6df4-4523-870c-43c8c4,PUSH 1 SWAP3 MUL SWAP3 ADD SUB SWAP2 MSTORE SWAP3 SWAP3 DUP1 SWAP2 ADD MSTORE SUB SWAP3 MUL,10,TRUE,TRUE,model,39.76,17,18,55,17,2,2,6,PUSH 1 SWAP3 MUL SWAP3 ADD SUB SWAP3 DUP4 ADD SWAP2 MSTORE MSTORE SUB SWAP3 MUL,15,15,16,49,TRUE,
3422,06043c80-be79-442a-8a7f-743eb6,ADD PUSH 1 MLOAD DUP2 DUP3 PUSH 1 SUB ADD MUL SWAP3 MUL MUL PUSH 1 SWAP1,10,TRUE,TRUE,model,2.49,14,17,48,14,0,2,0,ADD PUSH 1 SWAP2 DUP3 MLOAD DUP3 DUP1 DUP6 SUB ADD MUL SWAP4 MUL MUL,14,14,15,48,TRUE,
3423,43afc7ca-becc-45c3-bf3e-18d5b7,SWAP1 DUP2 ADD SWAP3 DUP1 ADD SUB DUP3 MUL MSTORE,10,TRUE,TRUE,model,0.39,10,10,32,10,0,0,0,DUP1 SWAP2 ADD SWAP3 DUP1 ADD SUB DUP3 MUL MSTORE,10,10,10,32,TRUE,
3424,2eccb63a-da6f-4acd-b43d-23e7b1,ADD SWAP3 ADD MUL MUL ADD,10,TRUE,TRUE,model,0.28,6,6,22,6,0,0,0,ADD SWAP3 ADD MUL MUL ADD,6,6,6,22,TRUE,
3425,32b75a74-ce9d-4736-8a9b-5c135a,ADD ADD,10,TRUE,TRUE,model,0.12,2,2,6,2,0,0,0,ADD ADD,2,2,2,6,TRUE,
3426,d1e4f48f-424a-4e29-a422-2d70cf,ADD MSTORE DUP2 SUB MUL MUL,10,TRUE,TRUE,model,0.26,6,6,22,6,0,0,0,ADD MSTORE DUP2 SUB MUL MUL,6,6,6,22,TRUE,
3427,2c26c074-9372-40de-b371-9ae7c3,ADD MUL MUL,10,TRUE,TRUE,model,0.15,3,3,13,3,0,0,0,ADD MUL MUL,3,3,3,13,TRUE,
3428,2f52e0df-9f76-43f1-a1a3-5a9486,DUP1 MUL SUB SWAP2 MSTORE MSTORE ADD MUL,10,TRUE,TRUE,model,0.34,8,8,28,8,0,0,0,DUP1 MUL SUB SWAP2 MSTORE MSTORE ADD MUL,8,8,8,28,TRUE,
3429,1ad55c7b-a529-4ad5-b500-9735fc,MLOAD ADD SWAP1 SUB DUP3 SWAP3 SWAP1 SUB DUP3 MUL ADD MSTORE ADD DUP2 ADD SWAP3 MUL,10,TRUE,TRUE,model,11.33,17,17,55,17,2,2,6,MLOAD ADD DUP4 SWAP2 SUB SUB DUP3 MUL ADD MSTORE DUP3 ADD ADD SWAP3 MUL,15,15,15,49,TRUE,
3430,08b48ac0-4f48-4285-9fea-4d1f24,MUL ADD DUP3 SUB,10,TRUE,TRUE,model,0.19,4,4,14,4,0,0,0,MUL ADD DUP3 SUB,4,4,4,14,TRUE,
3431,8179a1ab-79b1-470b-9559-aa84b5,SWAP3 SWAP2 ADD DUP3 MLOAD ADD,10,TRUE,TRUE,model,0.2,6,6,18,6,0,0,0,SWAP3 SWAP2 DUP4 MLOAD ADD ADD,6,6,6,18,TRUE,
3432,3655dead-faf7-48dc-9078-674e77,DUP1 ADD MSTORE MUL MUL SWAP3 MLOAD DUP2 MUL MUL MUL MLOAD SWAP2 MUL,10,TRUE,TRUE,model,1.94,14,14,54,14,0,0,0,DUP1 ADD MSTORE MUL MUL SWAP3 MLOAD DUP2 MUL MUL MUL MLOAD SWAP2 MUL,14,14,14,54,TRUE,
3433,370f1d8a-726e-47fa-9d70-d620ab,ADD MUL SUB MLOAD SWAP2 MUL MLOAD SWAP1 DUP4 SWAP3 MUL PUSH0 SUB SUB,10,TRUE,TRUE,model,2.45,14,14,47,14,0,0,0,ADD MUL SUB MLOAD DUP5 SWAP4 MUL SWAP2 MUL MLOAD SWAP1 PUSH0 SUB SUB,14,14,14,47,TRUE,
3434,b5eeddcf-76a2-4596-ab8e-804310,SUB MUL SWAP1 DUP2 SUB SWAP2 MLOAD DUP2 MLOAD SUB MSTORE MLOAD MUL MLOAD MUL DUP1,10,TRUE,TRUE,model,6.19,16,16,54,16,0,0,0,SUB MUL DUP1 SWAP3 MLOAD DUP4 MLOAD SUB MSTORE SWAP1 SUB MLOAD MUL MLOAD MUL DUP1,16,16,16,54,TRUE,
3435,3e373c79-3b54-4fa9-9ca3-1a0bc5,MUL DUP1 SWAP2 MLOAD MSTORE DUP3 DUP3 ADD MUL SWAP2 DUP3 DUP3 ADD,10,FALSE,FALSE,unsat,2.12,13,13,43,13,0,0,0,,,,,,TRUE,
3436,eebc41ee-7edc-4482-9e8c-70caf3,MSTORE ADD ADD,10,TRUE,TRUE,model,0.14,3,3,9,3,0,0,0,MSTORE ADD ADD,3,3,3,9,TRUE,
3437,0497b607-792c-4f27-ad31-ac7f28,ADD MUL ADD MUL MLOAD DUP3 SUB MLOAD MSTORE ADD PUSH 1 SUB ADD MUL,10,TRUE,TRUE,model,1.99,14,15,48,14,0,0,0,ADD MUL ADD MUL MLOAD DUP3 SUB MLOAD MSTORE ADD PUSH 1 SUB ADD MUL,14,14,15,48,TRUE,
3438,3b4ef854-76d7-42e9-87c0-c594ba,DUP3 MUL MUL,10,TRUE,TRUE,model,0.14,3,3,13,3,0,0,0,DUP3 MUL MUL,3,3,3,13,TRUE,
3439,eacfc8d2-53fd-49f7-bd00-aa7aff,MUL MUL SWAP1 MSTORE DUP1 MSTORE MUL MUL SWAP2 ADD PUSH 1 ADD,10,TRUE,TRUE,model,0.85,12,13,44,12,0,0,0,MUL MUL DUP3 SWAP2 MSTORE MSTORE MUL MUL SWAP2 PUSH 1 ADD ADD,12,12,13,44,TRUE,
3440,08a1f3a2-46c9-469f-9d36-39acdc,SUB MUL MLOAD DUP2 ADD,10,TRUE,TRUE,model,0.2,5,5,17,5,0,0,0,SUB MUL MLOAD DUP2 ADD,5,5,5,17,TRUE,
3441,43f37a80-9bd2-48fc-a1a4-3ad128,ADD DUP1 DUP3 MUL DUP1 DUP1 MUL SWAP1 SWAP2 DUP1 ADD DUP3,10,TRUE,TRUE,model,0.78,12,12,40,12,0,0,0,ADD DUP1 DUP3 MUL SWAP1 DUP1 DUP3 DUP4 MUL SWAP2 ADD DUP3,12,12,12,40,TRUE,
3442,5514188c-f379-4032-8400-a800df,SWAP2 ADD ADD,10,TRUE,TRUE,model,0.14,3,3,9,3,1,1,3,ADD ADD,2,2,2,6,TRUE,
3443,b81f354d-4fe6-4bbf-bbd3-2df08a,SWAP1 SUB ADD ADD DUP1,10,TRUE,TRUE,model,0.19,5,5,15,5,0,0,0,SWAP1 SUB ADD ADD DUP1,5,5,5,15,TRUE,
3444,ac59153b-d0d4-4b6e-ac41-a44ff7,DUP1 MUL SWAP3 ADD MLOAD MLOAD MUL ADD PUSH 1 SUB SWAP3 ADD,10,TRUE,TRUE,model,0.85,12,13,40,12,0,0,0,DUP1 MUL SWAP3 ADD MLOAD MLOAD MUL ADD PUSH 1 SUB SWAP3 ADD,12,12,13,40,TRUE,
3445,5218e52f-ca72-4ac5-8cfb-ca3614,SWAP2 ADD DUP3 DUP2 MUL SWAP1 PUSH 1 ADD MUL SUB SUB,10,TRUE,TRUE,model,0.67,11,12,37,11,1,1,3,SWAP2 ADD PUSH 1 DUP2 ADD DUP4 MUL MUL SUB SUB,10,10,11,34,TRUE,
3446,020b92c0-84aa-491d-a148-662571,DUP1 ADD DUP3 MUL DUP3 MLOAD MUL MLOAD ADD DUP1 MSTORE,10,TRUE,TRUE,model,0.58,11,11,37,11,0,0,0,DUP1 ADD DUP3 DUP4 MLOAD MUL MUL MLOAD ADD DUP1 MSTORE,11,11,11,37,TRUE,
3447,6f3d257c-bd61-4c90-b55e-19d273,MUL PUSH 1 MLOAD ADD SWAP3 SUB SWAP2,10,TRUE,TRUE,model,0.27,7,8,23,7,0,0,0,MUL PUSH 1 MLOAD ADD SWAP3 SUB SWAP2,7,7,8,23,TRUE,
3448,985aeeb7-99a7-4a0f-93d6-c2539e,MUL MUL MLOAD MUL PUSH 1 SUB MUL SWAP3 DUP3 DUP1 ADD MLOAD SUB ADD MLOAD SUB DUP1,10,TRUE,TRUE,model,21.45,17,18,59,17,0,0,0,MUL MUL MLOAD MUL PUSH 1 SUB MUL SWAP3 DUP3 DUP4 ADD MLOAD SUB ADD MLOAD SUB DUP1,17,17,18,59,TRUE,
3449,1fb52fa1-7fad-4cb2-b7cc-e87c19,MUL ADD MLOAD PUSH 1 DUP3 SUB MUL DUP3 DUP2 SWAP3 MLOAD SWAP2 PUSH 1 ADD SWAP2 PUSH 1 DUP2 DUP1 DUP2,10,FALSE,FALSE,no_model,300.26,19,22,61,19,0,0,0,,,,,,TRUE,
3450,30b632d7-a032-4428-839f-1fa09f,ADD ADD MSTORE DUP2 SWAP1 ADD DUP3 SWAP2 ADD SWAP3 MLOAD SWAP3 MSTORE SWAP3 ADD PUSH 1 SWAP3,10,TRUE,TRUE,model,17.14,17,18,51,17,2,2,6,ADD ADD MSTORE DUP3 SWAP2 SWAP4 MLOAD PUSH 1 SWAP7 ADD SWAP4 DUP1 ADD ADD MSTORE,15,15,16,45,TRUE,
3451,c3cdb2ea-be74-4508-93d8-6ea577,SWAP2 SUB PUSH 1 MLOAD MUL MUL MLOAD PUSH 1 MSTORE MLOAD MUL DUP3 ADD,10,TRUE,TRUE,model,0.96,13,15,45,13,0,0,0,SWAP2 SUB PUSH 1 MLOAD MUL MUL MLOAD PUSH 1 MSTORE MLOAD MUL DUP3 ADD,13,13,15,45,TRUE,
3452,a156404b-5a29-432d-8490-e70510,ADD SWAP1 SUB ADD DUP3 ADD MLOAD,10,TRUE,TRUE,model,0.3,7,7,21,7,0,0,0,ADD DUP5 SWAP2 SUB ADD ADD MLOAD,7,7,7,21,TRUE,
3453,ddf1d749-099f-4123-a9ce-7b1b06,ADD MUL MSTORE SWAP1 DUP2 SUB ADD MUL SWAP1 SWAP3 ADD,10,TRUE,TRUE,model,1.26,11,11,37,11,0,0,0,ADD MUL MSTORE SWAP1 DUP2 SUB ADD MUL SWAP1 SWAP3 ADD,11,11,11,37,TRUE,
3454,992e0417-2d1a-4904-8f33-02866d,ADD MLOAD MSTORE ADD SWAP1 SUB DUP2 ADD,10,TRUE,TRUE,model,0.35,8,8,24,8,0,0,0,ADD MLOAD MSTORE ADD SWAP1 SUB DUP2 ADD,8,8,8,24,TRUE,
3455,fd419ae8-42e2-4db5-a009-971e8d,DUP2 MUL ADD MUL SWAP2 SWAP3 ADD ADD,10,TRUE,TRUE,model,0.35,8,8,28,8,0,0,0,DUP2 MUL ADD MUL SWAP2 SWAP3 ADD ADD,8,8,8,28,TRUE,
3456,4a795cd9-1650-45f5-9a0a-5e2467,PUSH 1 SUB ADD SWAP3 DUP3 SWAP2,10,TRUE,TRUE,model,0.23,6,7,18,6,0,0,0,PUSH 1 SUB ADD SWAP3 DUP3 SWAP2,6,6,7,18,TRUE,
3457,a6c2ca24-60ee-47e8-a9d0-a640f3,SWAP3 SWAP1 DUP1 MUL ADD MUL SWAP2 ADD,10,TRUE,TRUE,model,0.28,8,8,28,8,0,0,0,SWAP3 SWAP1 DUP1 MUL ADD MUL SWAP2 ADD,8,8,8,28,TRUE,
3458,c5b6e3cc-dc8e-4623-b211-eff209,SWAP3 MLOAD ADD SWAP1 DUP1 DUP3 MUL ADD MLOAD,10,TRUE,TRUE,model,0.43,9,9,29,9,0,0,0,SWAP3 MLOAD ADD SWAP1 DUP2 DUP2 MUL ADD MLOAD,9,9,9,29,TRUE,
3459,03196c56-3cf0-4267-910b-707777,MSTORE MSTORE ADD MUL MUL DUP2,10,TRUE,TRUE,model,0.28,6,6,22,6,0,0,0,MSTORE MSTORE ADD MUL MUL DUP2,6,6,6,22,TRUE,
3460,1ad02845-9561-40e1-be30-decf00,ADD ADD ADD MLOAD SWAP2 MLOAD DUP2 DUP2,10,TRUE,TRUE,model,0.3,8,8,24,8,0,0,0,ADD ADD ADD MLOAD SWAP2 MLOAD DUP2 DUP2,8,8,8,24,TRUE,
3461,45db6d0b-5ca1-4d18-9eaa-21345c,ADD MUL DUP1 ADD SWAP2 MSTORE,10,TRUE,TRUE,model,0.23,6,6,20,6,0,0,0,ADD MUL SWAP2 MSTORE DUP1 ADD,6,6,6,20,TRUE,
3462,e511fdf2-85b5-489c-b3b5-529650,MSTORE SUB DUP3 MLOAD ADD MUL DUP2 MSTORE SWAP2 SUB MSTORE MSTORE DUP2 ADD,10,TRUE,TRUE,model,1.56,14,14,44,14,0,0,0,MSTORE SUB DUP3 MLOAD ADD MUL DUP2 MSTORE SWAP2 SUB MSTORE MSTORE DUP2 ADD,14,14,14,44,TRUE,
3463,93e1107a-bd9d-47e7-b269-f33754,MUL MUL MSTORE MUL PUSH 1 MLOAD DUP3 MUL SUB MUL MLOAD DUP3 DUP3,10,TRUE,TRUE,model,1.43,13,14,49,13,0,0,0,MUL MUL MSTORE MUL DUP2 PUSH 1 MLOAD MUL SUB MUL MLOAD DUP3 DUP3,13,13,14,49,TRUE,
3464,f9ef0139-14df-4a6d-bbf2-469877,MLOAD DUP1 SWAP4 ADD SWAP2 DUP2 ADD MLOAD MUL DUP2 DUP2,10,TRUE,TRUE,model,0.52,11,11,35,11,0,0,0,MLOAD DUP1 SWAP4 ADD SWAP2 DUP2 ADD MLOAD MUL DUP2 DUP2,11,11,11,35,TRUE,
3465,6f613051-05ad-4248-8798-4000e2,MUL ADD SWAP2 ADD DUP2 MUL PUSH 1 MLOAD SWAP1,10,TRUE,TRUE,model,0.38,9,10,31,9,0,0,0,MUL ADD SWAP2 ADD PUSH 1 MLOAD SWAP1 DUP3 MUL,9,9,10,31,TRUE,
3466,aa556079-ec07-4973-9c39-967088,DUP1 ADD SWAP5 SWAP3 ADD MUL DUP3 MSTORE,10,TRUE,TRUE,model,0.24,8,8,26,8,0,0,0,DUP1 ADD SWAP5 SWAP3 ADD MUL DUP3 MSTORE,8,8,8,26,TRUE,
3467,f15257ec-aea8-48b8-a4de-048dc2,ADD ADD MSTORE ADD MUL MUL ADD,10,TRUE,TRUE,model,0.36,7,7,25,7,0,0,0,ADD ADD MSTORE ADD MUL MUL ADD,7,7,7,25,TRUE,
3468,294b162f-fce9-4724-9292-cb22a0,ADD MUL DUP2 PUSH 1 ADD MLOAD SWAP2 SWAP1 DUP1,10,TRUE,TRUE,model,0.39,9,10,29,9,0,0,0,ADD MUL PUSH 1 DUP3 ADD MLOAD SWAP2 SWAP1 DUP1,9,9,10,29,TRUE,
3469,cca510e9-6908-41e8-8576-d0d308,DUP1 MLOAD MUL ADD MUL SWAP1 SWAP2 MSTORE SWAP1 PUSH 1,10,TRUE,TRUE,model,0.49,10,11,34,10,0,0,0,DUP1 MLOAD MUL ADD MUL PUSH 1 SWAP3 MSTORE SWAP2 SWAP1,10,10,11,34,TRUE,
3470,b3a0af9d-0054-4088-87c2-b9eb2f,SWAP3 DUP4 ADD SWAP4 SWAP3 SWAP2 MUL ADD PUSH 1 SWAP3 MSTORE MSTORE MUL MUL ADD,10,TRUE,TRUE,model,5.56,15,16,51,15,2,2,6,SWAP2 MUL DUP2 ADD SWAP2 ADD MSTORE PUSH 1 SWAP1 MSTORE MUL MUL ADD,13,13,14,45,TRUE,
3471,6c9d8e65-62d6-4431-a41d-4106f6,DUP3 MLOAD MUL ADD MLOAD PUSH 1 MSTORE MUL DUP3 DUP4,10,TRUE,TRUE,model,0.55,10,11,34,10,0,0,0,DUP3 MLOAD MUL ADD MLOAD PUSH 1 MSTORE MUL DUP3 DUP4,10,10,11,34,TRUE,
3472,10c3aadf-fa4b-4ce7-a8ee-e795ab,MUL ADD SWAP1 SWAP6 SWAP3 MSTORE POP,10,TRUE,TRUE,model,0.29,7,7,22,7,0,0,0,MUL ADD SWAP2 POP SWAP5 SWAP2 MSTORE,7,7,7,22,TRUE,
3473,1dcb9c98-d78e-4aaa-93e2-4577ac,DUP1 MUL MUL MLOAD DUP3 MLOAD MSTORE ADD MLOAD SWAP1,10,TRUE,TRUE,model,0.48,10,10,34,10,0,0,0,DUP1 MUL MUL MLOAD DUP3 MLOAD MSTORE ADD MLOAD SWAP1,10,10,10,34,TRUE,
3474,0f2bbffc-8188-4fc1-901c-9a89cf,MLOAD DUP1 DUP2 ADD SWAP1 SWAP2 DUP1 DUP3 ADD ADD MUL DUP1 MLOAD,10,TRUE,TRUE,model,1.27,13,13,41,13,0,0,0,MLOAD DUP1 DUP2 ADD SWAP1 SWAP2 DUP2 DUP2 ADD ADD MUL DUP1 MLOAD,13,13,13,41,TRUE,
3475,972bb84c-0415-407e-808a-4899b8,MUL DUP3 SWAP1 SUB MUL PUSH 1 PUSH 1,10,TRUE,TRUE,model,0.24,7,9,25,7,0,1,0,MUL DUP3 SWAP1 SUB MUL PUSH 1 DUP1,7,7,8,25,TRUE,
3476,e9cf908b-fdab-4f41-bfec-f0af71,SWAP2 DUP3 DUP2 DUP4 ADD DUP4 SWAP3 MUL DUP4,10,TRUE,TRUE,model,0.33,9,9,29,9,0,0,0,SWAP2 DUP2 DUP2 ADD MUL DUP3 DUP3 SWAP2 DUP4,9,9,9,29,TRUE,
3477,67e38eed-3412-483d-b27e-728cc6,MLOAD ADD DUP3 MUL MUL MUL MUL SWAP3 MUL ADD,10,TRUE,TRUE,model,0.52,10,10,40,10,0,0,0,MLOAD ADD DUP3 MUL MUL MUL MUL SWAP3 MUL ADD,10,10,10,40,TRUE,
3478,7a681585-c269-4a4b-8f69-088b3e,ADD ADD MSTORE DUP3,10,TRUE,TRUE,model,0.17,4,4,12,4,0,0,0,ADD ADD MSTORE DUP3,4,4,4,12,TRUE,
3479,e6959e44-04ba-4377-89bf-1afef6,ADD SWAP3 MUL DUP1,10,TRUE,TRUE,model,0.18,4,4,14,4,0,0,0,ADD SWAP3 MUL DUP1,4,4,4,14,TRUE,
3480,9bd55444-9f0b-4400-8a5b-30d001,DUP3 PUSH 1 ADD SUB MUL PUSH 1 DUP3 DUP1 MUL SWAP3 DUP1 MLOAD,10,TRUE,TRUE,model,0.46,12,14,40,12,0,0,0,DUP3 PUSH 1 ADD SUB MUL PUSH 1 DUP3 DUP1 MUL SWAP3 DUP1 MLOAD,12,12,14,40,TRUE,
3481,11088a55-cf4d-44d5-866d-c05393,SWAP3 ADD ADD ADD ADD MUL SWAP1,10,TRUE,TRUE,model,0.3,7,7,23,7,0,0,0,SWAP3 ADD ADD ADD ADD MUL SWAP1,7,7,7,23,TRUE,
3482,0a7ac1b9-6779-4dd4-8c72-3cf87d,ADD SWAP3 MUL DUP3 ADD MLOAD SWAP1 DUP1 DUP4 MLOAD,10,TRUE,TRUE,model,0.49,10,10,32,10,0,0,0,ADD SWAP3 MUL DUP3 ADD MLOAD SWAP1 DUP1 DUP4 MLOAD,10,10,10,32,TRUE,
3483,4f04497d-51a0-4ced-ba21-543bed,ADD DUP3 MLOAD DUP3 ADD ADD ADD MUL DUP1 SWAP2 SUB DUP2,10,TRUE,TRUE,model,0.72,12,12,38,12,0,0,0,ADD DUP2 DUP4 MLOAD ADD ADD ADD MUL DUP1 SWAP2 SUB DUP2,12,12,12,38,TRUE,
3484,fb1e34f9-5e3c-4529-9ea3-6d70c6,PUSH 1 ADD SWAP3 MUL MUL MLOAD MSTORE SWAP3 SWAP1 SUB DUP2 SWAP3 DUP1 MUL DUP2 SWAP2,10,TRUE,TRUE,model,63.36,16,17,54,16,1,1,3,PUSH 1 ADD SWAP3 MUL MUL MLOAD MSTORE DUP1 MUL SWAP3 SWAP1 SUB DUP2 SWAP3 DUP2,15,15,16,51,TRUE,
3485,9661f158-63ac-4d1d-ae16-3e0d3d,SUB SWAP2 POP SWAP2 ADD PUSH 1 MLOAD,10,TRUE,TRUE,model,0.3,7,8,20,7,0,0,0,SUB SWAP2 POP SWAP2 ADD PUSH 1 MLOAD,7,7,8,20,TRUE,
3486,57fc2278-37d8-4a53-8265-b40850,DUP2 DUP3 MUL DUP3 ADD MUL DUP3,10,TRUE,TRUE,model,0.21,7,7,25,7,0,0,0,DUP2 DUP3 MUL DUP3 ADD MUL DUP3,7,7,7,25,TRUE,
3487,5eef06a4-cbbf-45f6-a4ee-04662b,SUB PUSH 1 PUSH 1 DUP3 DUP2 DUP1 DUP1,10,TRUE,TRUE,model,0.26,7,9,21,7,0,1,0,SUB PUSH 1 DUP1 DUP3 DUP3 DUP3 DUP4,7,7,8,21,TRUE,
3488,370605e0-fb7f-4af8-8047-30b9d6,MUL DUP1 MUL,10,TRUE,TRUE,model,0.15,3,3,13,3,0,0,0,MUL DUP1 MUL,3,3,3,13,TRUE,
3489,d8e5ae77-5a5d-4ad9-b168-41a44c,ADD MUL MUL,10,TRUE,TRUE,model,0.26,3,3,13,3,0,0,0,ADD MUL MUL,3,3,3,13,TRUE,
3490,84b6deac-0c9d-4675-a4e6-086b07,MUL MLOAD MSTORE SUB SWAP2 MUL DUP1 PUSH 1 MSTORE MUL,10,FALSE,FALSE,unsat,0.66,10,11,36,10,0,0,0,,,,,,TRUE,
3491,9676ef7a-daf4-473e-ba92-599fb7,ADD SWAP3 MUL ADD MUL SWAP1 MLOAD MLOAD SWAP1 SUB SWAP2,10,TRUE,TRUE,model,0.57,11,11,37,11,0,0,0,SWAP5 MLOAD MLOAD SWAP5 ADD SWAP3 MUL ADD MUL SUB SWAP2,11,11,11,37,TRUE,
3492,1fd0cb9b-4244-4b8b-851a-f535f0,ADD DUP3 ADD ADD ADD MSTORE MUL MLOAD ADD MUL ADD DUP1,10,TRUE,TRUE,model,0.85,12,12,40,12,0,0,0,DUP4 ADD ADD ADD ADD MSTORE MUL MLOAD ADD MUL ADD DUP1,12,12,12,40,TRUE,
3493,f31a5622-78a4-4ad1-8a0f-030876,DUP3 DUP4 DUP5 MUL ADD SWAP2 MSTORE MUL ADD,10,TRUE,TRUE,model,0.2,9,9,31,9,0,0,0,DUP3 DUP4 DUP5 MUL ADD SWAP2 MSTORE MUL ADD,9,9,9,31,TRUE,
3494,e0e2f375-85f9-47e7-ae30-d4f9c9,ADD ADD MSTORE ADD MUL,10,TRUE,TRUE,model,0.27,5,5,17,5,0,0,0,ADD ADD MSTORE ADD MUL,5,5,5,17,TRUE,
3495,d4388cdf-efee-4f28-82f5-74b62c,MUL MUL DUP3,10,TRUE,TRUE,model,0.15,3,3,13,3,0,0,0,MUL MUL DUP3,3,3,3,13,TRUE,
3496,5afefd56-02c9-4eef-9fd6-5b1c39,MSTORE MLOAD MSTORE DUP5 SWAP4 MLOAD MUL SWAP5 SWAP2 SUB ADD SWAP2 ADD,10,TRUE,TRUE,model,0.86,13,13,41,13,0,0,0,MSTORE MLOAD MSTORE SWAP2 SUB SWAP2 MLOAD MUL SWAP3 ADD SWAP1 DUP1 ADD,13,13,13,41,TRUE,
3497,c829fb8e-3242-42e5-8a6c-097416,DUP1 ADD ADD MLOAD PUSH 1 MLOAD PUSH 2,10,TRUE,TRUE,model,0.26,7,9,21,7,0,0,0,DUP1 ADD ADD MLOAD PUSH 1 MLOAD PUSH 2,7,7,9,21,TRUE,
3498,8d589ed1-688f-471d-8c33-27e70f,DUP1 SWAP3 PUSH 1 DUP6 ADD PUSH0 MSTORE ADD ADD ADD SWAP3 DUP2 DUP1 MSTORE MUL ADD,10,TRUE,TRUE,model,3.64,16,17,49,16,1,1,3,DUP1 DUP5 DUP1 PUSH 1 DUP2 ADD PUSH0 MSTORE MSTORE ADD ADD ADD SWAP3 MUL ADD,15,15,16,46,TRUE,
3499,a8acce76-b230-4764-aa81-cb691c,MSTORE MSTORE ADD ADD DUP2 PUSH 1 MSTORE ADD SWAP2 ADD SWAP1,10,TRUE,TRUE,model,0.77,11,12,33,11,0,0,0,MSTORE MSTORE DUP4 PUSH 1 MSTORE ADD ADD ADD SWAP2 ADD SWAP1,11,11,12,33,TRUE,
3500,cad66d45-cf66-403f-9d3b-0960bb,DUP3 MLOAD DUP3 MLOAD ADD MUL SWAP2 ADD DUP2,10,FALSE,FALSE,unsat,0.19,9,9,29,9,0,0,0,,,,,,TRUE,
3501,1aa2a31d-911d-412e-b21e-541b3b,MUL SWAP3 SUB DUP3 MUL DUP3 SWAP2 DUP2 DUP2,10,FALSE,FALSE,unsat,0.34,9,9,31,9,0,0,0,,,,,,TRUE,
3502,80df42b2-bb62-429d-b00a-d63dbc,ADD MUL SWAP2 MUL ADD SWAP1 SWAP2,10,TRUE,TRUE,model,0.28,7,7,25,7,0,0,0,ADD MUL SWAP2 MUL ADD SWAP1 SWAP2,7,7,7,25,TRUE,
3503,e009872d-05f7-4148-a903-5bd149,PUSH 1 ADD SUB MUL MUL SWAP2 ADD,10,TRUE,TRUE,model,0.33,7,8,25,7,0,0,0,PUSH 1 ADD SUB MUL MUL SWAP2 ADD,7,7,8,25,TRUE,
3504,753d8390-b2de-4f20-bb7c-4b8446,SWAP1 MSTORE MLOAD PUSH 1 ADD MUL SUB,10,TRUE,TRUE,model,0.2,7,8,23,7,0,0,0,SWAP1 MSTORE MLOAD PUSH 1 ADD MUL SUB,7,7,8,23,TRUE,
3505,9340a949-a8f8-49c2-85d1-83ffcf,ADD ADD ADD,10,TRUE,TRUE,model,0.12,3,3,9,3,0,0,0,ADD ADD ADD,3,3,3,9,TRUE,
3506,3ab6792d-9b15-4445-b342-8b1130,ADD MUL SWAP3 DUP2 SUB SWAP3 MSTORE MUL MUL MUL MSTORE SWAP2 DUP3 ADD MLOAD ADD ADD SWAP3 SUB SWAP3,10,TRUE,TRUE,model,206.89,20,20,68,20,0,0,0,ADD MUL SWAP3 DUP2 SUB SWAP3 MSTORE MUL MUL MUL MSTORE DUP1 SWAP3 ADD MLOAD ADD ADD SWAP3 SUB SWAP3,20,20,20,68,TRUE,
3507,11c6df8d-fbf3-4acb-a1b1-242d74,ADD PUSH 1 SWAP2 ADD DUP3,10,TRUE,TRUE,model,0.18,5,6,15,5,0,0,0,ADD ADD PUSH 1 SWAP1 DUP3,5,5,6,15,TRUE,
3508,f96ac849-60a8-4811-9bce-b2d0f5,MLOAD DUP1 ADD MSTORE ADD DUP1 ADD MLOAD MUL MSTORE ADD DUP3,10,TRUE,TRUE,model,0.93,12,12,38,12,0,0,0,MLOAD DUP1 ADD MSTORE ADD DUP1 ADD MLOAD MUL MSTORE ADD DUP3,12,12,12,38,TRUE,
